Month,Category,Region,Revenue,Units,Discount,Margin,Profit
2025-11-01,Shirts,South,58998.793233242366,1406.4664410898586,0.09483937448126903,0.17984801044985294,10610.815581940886
2025-11-01,Shirts,West,75406.33286533502,2066.70377832237,0.1374075599041325,0.2811722156634933,21202.165686805143
2025-11-01,Shirts,East,55640.17545004847,1924.022529079415,0.18925905300813975,0.22028817621487268,12256.87277416671
2025-11-01,Jeans,North,99220.82675196117,3184.574406673303,0.08184618551532313,0.29277993392624885,29049.867100546977
2025-11-01,Jeans,South,77434.14582048815,2751.826379573671,0.07368072591143002,0.3147435070735636,24371.894622786167
2025-11-01,Jeans,West,95123.53116305025,2296.1456321732026,0.18027831242146575,0.23634101816138445,22481.592206181478
2025-11-01,Jeans,East,66506.3441256239,1751.1465166786186,0.1556395276104492,0.2511959649369488,16706.12528706487
2025-11-01,Dresses,North,82555.06194884462,3131.544833860796,0.1898118638559594,0.2672879095124779,22065.96992797979
2025-11-01,Dresses,South,71209.9614882375,2179.8476896000143,0.09956234640733287,0.318186093909312,22658.01949337483
2025-11-01,Dresses,West,84403.0873192197,3355.219019781648,0.06561512040468784,0.21133554519598916,17837.372474831976
2025-11-01,Dresses,East,61480.94953884594,1602.9003873036017,0.10992174550533491,0.18539346349003916,11398.166173662974
2025-11-01,Jackets,North,61914.27441647745,1779.1269074040908,0.04,0.31182325328629806,19306.31047340661
2025-11-01,Jackets,South,51891.02072464713,1314.2888842419686,0.08648607355918542,0.25805997678931575,13390.995603776342
2025-11-01,Jackets,West,67345.29358264718,1917.20530801569,0.07787358898633559,0.2811153511080208,18931.7958509586
2025-11-01,Jackets,East,52135.08309649835,2156.4920628407413,0.13937722635763986,0.16975725037997585,8850.308354793116
2025-11-01,Activewear,North,71369.77317843438,2901.486763600041,0.09931070884009907,0.2489758330568533,17769.348732179365
2025-11-01,Activewear,South,60383.42717042691,2288.2145432148313,0.21089589370822853,0.23861593734646536,14408.448074463442
2025-11-01,Activewear,West,74346.1944497492,2752.0657884726957,0.15576622516102714,0.24512469087582933,18224.08793228907
2025-11-01,Activewear,East,51731.34759427311,1408.9376362955627,0.13268336664640784,0.22091803445406216,11428.387630186693
2025-12-01,T-Shirts,North,85603.69104296662,2322.8062619651137,0.17770684234397874,0.20752139058715496,17764.597004629613
2025-12-01,T-Shirts,South,75978.73961739916,1964.95798324071,0.21928273295354467,0.22016702963049334,16728.01341663146
2025-12-01,T-Shirts,West,97437.99968639346,2910.747666055737,0.12898654818596944,0.2319214515461326,22597.962323019987
2025-12-01,T-Shirts,East,62342.77010062196,2485.1284118784783,0.13068618983734984,0.2273238293650263,14171.99723249685
2025-12-01,Shirts,North,73198.34813454316,1761.0329901751961,0.17908746758808625,0.19121421770371427,13996.564875750804
2025-12-01,Shirts,South,62906.12465696081,1646.1291990709103,0.15890404334825578,0.3093630473795257,19460.830422713716
2025-12-01,Shirts,West,86557.23605568473,3078.9935039422844,0.17963456513533144,0.18765394948508826,16242.807202362323
2025-12-01,Shirts,East,57450.72298373638,1585.1051543918086,0.14841805581594947,0.17965323787870202,10321.208402500604
2025-12-01,Jeans,North,98829.38356989028,2644.709010498547,0.15912381728662334,0.16905506045886348,16707.60741452001
2025-12-01,Jeans,South,79922.19451945416,2605.136476559158,0.14010033183519874,0.2776133244491058,22187.466117813776
2025-12-01,Jeans,West,112094.13854120573,3421.6727240113028,0.1093502081708977,0.1945740973212164,21810.615821654475
2025-12-01,Jeans,East,70041.0373017961,2020.668719334441,0.1964443157376653,0.26954768688697794,18879.399591863676
2025-12-01,Dresses,North,82663.13173587807,2241.1134425273276,0.14781115900468342,0.24959909881456888,20632.643186465153
2025-12-01,Dresses,South,73248.78581643943,2229.0491056255696,0.15446200695674947,0.22296679594212396,16332.047080142393
2025-12-01,Dresses,West,94674.22519998948,3107.516630974745,0.04,0.23555511831629986,22300.99831848754
2025-12-01,Dresses,East,65144.34944090219,2098.758591965662,0.07173933359255924,0.3055201708008524,19902.91276789485
2025-12-01,Jackets,North,66416.22185136299,1602.05939186663,0.14559267467788223,0.18458611109559486,12259.512105205364
2025-12-01,Jackets,South,58389.9889427969,2305.813842898693,0.1334569850977115,0.19838532736920103,11583.717071500792
2025-12-01,Jackets,West,76281.96782146617,2402.1295771384484,0.10778095375774094,0.2749890135525355,20976.70308307124
2025-12-01,Jackets,East,47076.19543785906,1281.961995006449,0.11431065395164634,0.23776725146577876,11193.177598725582
2025-12-01,Activewear,North,76307.66957467282,1946.869167725618,0.22345365926023786,0.22448416603770766,17129.863566751388
2025-12-01,Activewear,South,72374.53822563127,1826.3078001897338,0.11834310343806836,0.2417076690787018,17493.48093516474
2025-12-01,Activewear,West,82085.77926406244,2445.864345288274,0.12832499935705713,0.24050419117808877,19741.973949126466
2025-12-01,Activewear,East,54785.74600189487,1342.4670716763383,0.13353858356422407,0.1733244717938978,9495.710487613076
2026-01-01,T-Shirts,North,62642.94818141235,1946.3206592043452,0.1755919814154097,0.15501064635378947,9710.323887107668
2026-01-01,T-Shirts,South,60237.679775951154,1673.1035876606716,0.20986822675318825,0.18014941318699051,10851.782663383447
2026-01-01,T-Shirts,West,65399.71830281436,1577.4774654588134,0.11259629965718548,0.26027121546080756,17021.664173467918
2026-01-01,T-Shirts,East,43002.21992999077,1344.3443414838705,0.1514192919656494,0.244613398373313,10518.919154671654
2026-01-01,Shirts,North,56482.442583142765,1377.5178769915406,0.1823056849587672,0.22511194301942614,12714.872396374443
2026-01-01,Shirts,South,52036.881428488734,1481.6352193899477,0.16904945710217353,0.26760559387450567,13925.360558047962
2026-01-01,Shirts,West,60661.04906256303,2175.6228660445404,0.2134163637502171,0.17716851424711116,10747.227935085406
2026-01-01,Shirts,East,43926.35033820823,1229.6655363993425,0.1736185959357565,0.2028338366718077,8909.750170088733
2026-01-01,Jeans,North,69712.40332028762,1757.1500923941628,0.14479430846365662,0.2512429927062152,17514.752838931752
2026-01-01,Jeans,South,65636.01720478733,1760.0521895105974,0.11901295141192081,0.2820885178959202,18515.16681388958
2026-01-01,Jeans,West,79072.95660730712,2051.6460646089145,0.07475764831883534,0.2890861426708852,22858.896015188704
2026-01-01,Jeans,East,54145.632963229276,1700.527112643622,0.1232474985835363,0.2512585513672662,13604.553301204685
2026-01-01,Dresses,North,61341.56904909753,2055.5073026150376,0.13070105714116603,0.19952383958031872,12239.10538255718
2026-01-01,Dresses,South,48984.488869700275,1341.3642391528606,0.08538734427446618,0.1847457755278068,9049.677385065997
2026-01-01,Dresses,West,63391.88978549257,2256.673698352793,0.07046095929666257,0.2712779469784888,17196.82171609506
2026-01-01,Dresses,East,44530.31123848006,1235.9975823198058,0.09903323446700243,0.33417362112359994,14880.85535632382
2026-01-01,Jackets,North,51978.389857066955,1558.8775413247495,0.11538258774211199,0.23371754465989658,12148.261652768562
2026-01-01,Jackets,South,42836.02103065419,1421.1189052096502,0.06746923899563818,0.2087968102080354,8944.024553204916
2026-01-01,Jackets,West,55259.70611836589,1581.4562662289147,0.23978885828526728,0.2298729572432429,12702.712061821288
2026-01-01,Jackets,East,38046.67651045086,1030.343243332249,0.16415178654040444,0.2423885745497866,9222.079685725033
2026-01-01,Activewear,North,56518.79486028457,2253.108077922646,0.1271833092445215,0.2388744576919608,13500.89647165366
2026-01-01,Activewear,South,50353.198231661474,1949.741618650166,0.05381694336120767,0.2677221828857611,13480.668145859856
2026-01-01,Activewear,West,56375.85075606578,1466.041695132387,0.08033848072529032,0.19495792110817825,10990.918664107503
2026-01-01,Activewear,East,42942.630447743504,1227.4229836538204,0.08546673385433481,0.29301363473057035,12582.776232384984
2026-02-01,T-Shirts,North,58630.52439484117,2150.735292067266,0.1498915082501339,0.2036159857514713,11938.11201978127
2026-02-01,T-Shirts,South,55528.810670060535,1659.908192409156,0.1329384560221954,0.2546639080872204,14141.183936672958
2026-02-01,T-Shirts,West,59991.51518731913,1451.4304356322416,0.17982136320821795,0.2759720374842367,16555.98067801099
2026-02-01,T-Shirts,East,46158.48255091068,1361.443389767848,0.16563510261915582,0.2169985201439116,10016.322405636183
2026-02-01,Shirts,North,56396.93416057218,1455.5775635944094,0.18444841130663747,0.21550509266178813,12153.826522114872
2026-02-01,Shirts,South,49788.03351370204,1789.8543604187284,0.0968827627690138,0.317326219042388,15799.048428458767
2026-02-01,Shirts,West,55364.286493901716,1455.061058677555,0.12881926609918418,0.27301481350038453,15115.270351714435
2026-02-01,Shirts,East,40601.96248261438,1283.763620719484,0.12969292190902593,0.25437227300967397,10328.013485356125
2026-02-01,Jeans,North,69366.51219210822,2007.1937226385144,0.22653171074980247,0.229066597391421,15889.550920756748
2026-02-01,Jeans,South,60667.95354856809,1534.7184516533619,0.12166205535050313,0.24287455613665396,14734.702289827615
2026-02-01,Jeans,West,77318.47012258336,2213.6724260104575,0.12338490992671802,0.19302210292472746,14924.17369798375
2026-02-01,Jeans,East,55172.86878570794,1777.6878911217418,0.12602730782419352,0.33618026907943344,18548.02987426357
2026-02-01,Dresses,North,61518.541067851846,1940.1832530976665,0.20376025624498303,0.25285734868542953,15555.41518941273
2026-02-01,Dresses,South,59366.84643069926,1418.8132487233302,0.15560423856333738,0.29253239831233074,17366.725966612288
2026-02-01,Dresses,West,66857.52203170944,2617.5678730035575,0.12083888379539373,0.2091791157723282,13985.197341321931
2026-02-01,Dresses,East,46249.71673100524,1521.8762069168101,0.13153375607166518,0.2170141222878647,10036.841682441473
2026-02-01,Jackets,North,51911.46807365734,1302.9521391095511,0.05998469592083677,0.28519727816604573,14805.009400210656
2026-02-01,Jackets,South,49758.647504610766,1667.6263457302127,0.18524510466129815,0.18282677771435346,9097.213186692341
2026-02-01,Jackets,West,59373.943182520045,1834.0177770780538,0.14885585542147203,0.24127563076025693,14325.485592086181
2026-02-01,Jackets,East,36892.58633242558,894.6421439566537,0.1542440196600866,0.20379101736119185,7518.37770177061
2026-02-01,Activewear,North,58947.98133030423,2290.1156975715944,0.0663828476392759,0.32218727921469675,18992.28972000946
2026-02-01,Activewear,South,49929.140959573815,1650.2071202453124,0.1791089554267421,0.24863169983239147,12413.967187949918
2026-02-01,Activewear,West,58236.65877921768,1391.0682401156323,0.11576161976373392,0.25203831954176065,14677.869614440946
2026-02-01,Activewear,East,45549.891330464474,1163.2749561039846,0.23436982929917624,0.2217366841240913,10100.081865829887
2026-03-01,T-Shirts,North,66353.95119946101,2523.0749483037157,0.14608975911088745,0.2564993459286243,17019.745082441605
2026-03-01,T-Shirts,South,58924.886385218764,1603.07527399108,0.12463047427714227,0.19978618062847794,11772.377994869858
2026-03-01,T-Shirts,West,62622.35720896045,2010.6282068391668,0.18285960971106446,0.30145014731336506,18877.518805751297
2026-03-01,T-Shirts,East,46046.91180914281,1383.5284542599911,0.1597268089807048,0.26344279396256076,12130.727100348215
2026-03-01,Shirts,North,59613.99753173325,1932.3060455311415,0.15554996560639858,0.2554529472567259,15228.571367236442
2026-03-01,Shirts,South,53307.845959550265,1808.012483175319,0.15212681094870661,0.21030453558570308,11210.881787597416
2026-03-01,Shirts,West,64817.12622084745,2144.1470593594763,0.11956894081940334,0.24991962425899902,16199.071830662308
2026-03-01,Shirts,East,44797.337578733786,1154.4321984828618,0.15887378685646852,0.26301599507224604,11782.416319857988
2026-03-01,Jeans,North,82914.11756704366,3054.2537490368863,0.1551014637858338,0.14731433549887105,12214.438132864308
2026-03-01,Jeans,South,67213.60337205463,2523.5321957838105,0.10257195090283226,0.24755582157951808,16639.11880408885
2026-03-01,Jeans,West,81967.7574407408,1980.62476121491,0.1538361739460529,0.17307302735658386,14186.407925899162
2026-03-01,Jeans,East,55552.836073008795,1677.7984705326153,0.08772990727815606,0.2542514680023888,14124.390123258545
2026-03-01,Dresses,North,63649.179791197166,1810.6544105308774,0.1569967928498292,0.201223026594835,12807.680597863502
2026-03-01,Dresses,South,60652.48313577941,2416.0203372381293,0.12039507080814064,0.3000371400068991,18197.99757437593
2026-03-01,Dresses,West,72927.7124675399,1748.605155841398,0.11483113129968824,0.23008138808518708,16779.309314408983
2026-03-01,Dresses,East,49838.658805357525,1903.3337450489867,0.10239688014065772,0.2435746529236853,12139.434020696932
2026-03-01,Jackets,North,53136.89319535419,1601.9757822821452,0.13766873000689694,0.18811549257413002,9995.872837302992
2026-03-01,Jackets,South,49583.38448221874,1407.41437639732,0.04,0.30870119689337455,15306.4501356853
2026-03-01,Jackets,West,53270.72709082526,1739.7551972616377,0.11988555691482924,0.2903133808759448,15465.204883457267
2026-03-01,Jackets,East,39896.89012502317,1072.3512166924127,0.10405703196729763,0.16289355858637394,6498.946408994586
2026-03-01,Activewear,North,60013.44297934133,1784.224882032764,0.14763118024311458,0.20353536875843314,12214.858247263439
2026-03-01,Activewear,South,53710.44810412683,1586.09746881585,0.18384571757490212,0.2201054637928403,11821.963090480116
2026-03-01,Activewear,West,65539.86749419074,2454.5961556223565,0.08800294184170618,0.3000865906189931,19667.63538595227
2026-03-01,Activewear,East,44073.76863742301,1353.2709109054927,0.06826444856808897,0.2096327940754829,9239.307264899375
2026-04-01,T-Shirts,North,74282.77014482973,1854.40241891523,0.15058043452816602,0.2772782738239842,20596.998280622174
2026-04-01,T-Shirts,South,56074.579681375755,1759.1000590368956,0.1905066642102671,0.20624576824130691,11565.144765193721
2026-04-01,T-Shirts,West,81555.59796653072,2273.7469420259513,0.13274282846484978,0.25321903837854587,20651.4300914722
2026-04-01,T-Shirts,East,53652.06645981549,1530.6942932081788,0.1614401867079595,0.20712630919009772,11112.754506243415
2026-04-01,Shirts,North,63685.65561036025,1917.0880798096318,0.12950280836115524,0.23665961692143703,15071.822860138423
2026-04-01,Shirts,South,54279.888637045544,2126.4335836355913,0.1435605301909551,0.24621762513843748,13364.665272992212
2026-04-01,Shirts,West,61012.829739560155,2013.9798068298492,0.11627736826702069,0.2731122093818845,16663.348730812024
2026-04-01,Shirts,East,49408.63375105888,1807.6205827300723,0.21335668695983487,0.24048852543733512,11882.209474665498
2026-04-01,Jeans,North,85032.75673053734,2412.691274080879,0.09594422101437428,0.21257890721217662,18076.170503016485
2026-04-01,Jeans,South,68163.92271919198,2603.1712236152757,0.18976873638320763,0.24304899259490043,16567.172748216257
2026-04-01,Jeans,West,87667.8645805014,3541.403047959408,0.2274251055205488,0.26134786722064696,22911.809431902537
2026-04-01,Jeans,East,66253.03286609234,1768.3830744002219,0.15422332355723348,0.27355959356081133,18124.152743019295
2026-04-01,Dresses,North,69932.84674192141,1718.019364665012,0.09223556496974472,0.23690038335114116,16567.118201997786
2026-04-01,Dresses,South,57683.57215951198,1815.2398055721253,0.2225293208473145,0.173502444903181,10008.240800424393
2026-04-01,Dresses,West,74787.99341564797,1871.3537282832597,0.11754340150499858,0.2019404481731165,15102.720908324036
2026-04-01,Dresses,East,56048.7653488882,1448.7734974766463,0.12247952287961149,0.25702246525922645,14405.791844707152
2026-04-01,Jackets,North,56050.64675814898,1431.4711422279875,0.2023305509208997,0.25028526798926576,14028.651144834987
2026-04-01,Jackets,South,51411.72818125669,1435.6441587765214,0.13814597014166682,0.19625979227196194,10090.05509319601
2026-04-01,Jackets,West,61612.312018552926,1591.2214801653483,0.1006889397793677,0.25582563083651955,15762.008589442778
2026-04-01,Jackets,East,39010.2272915883,996.8714820355427,0.14389748556695336,0.2992134031137996,11672.382864158957
2026-04-01,Activewear,North,65614.90051182621,2235.1541877294935,0.24707574013811778,0.2669216169549331,17514.03534095372
2026-04-01,Activewear,South,58241.98942341691,1466.3208554845664,0.18803887393372354,0.24774774141764527,14429.321335321923
2026-04-01,Activewear,West,68176.02633934251,2820.924914988684,0.07490657936697855,0.2927786052708862,19960.481904543904
2026-04-01,Activewear,East,45958.98687307307,1098.1160022800466,0.12059395342212886,0.2180239004049294,10020.15757672634
2026-05-01,T-Shirts,North,69524.36508034938,2045.3438532141981,0.18648602819892743,0.24992419531087404,17375.82099720575
2026-05-01,T-Shirts,South,67418.2930293752,2461.919256723166,0.21384841689905432,0.1938106524341526,13066.38335802009
2026-05-01,T-Shirts,West,75627.31825426381,2006.1449391287497,0.16066096876281388,0.18302368114118342,13841.59018173118
2026-05-01,T-Shirts,East,50439.02824436249,1890.5193695611729,0.19250716110224972,0.20957333329100075,10570.67527712998
2026-05-01,Shirts,North,71077.41462502212,1779.09144439559,0.1420163716473429,0.18083454793030238,12853.252141770537
2026-05-01,Shirts,South,60968.957424382184,1940.0064511630858,0.09134546584434575,0.30221953057443035,18426.009692409214
2026-05-01,Shirts,West,66772.90157912548,1877.6549534034782,0.27511896785507134,0.1981340770495462,13229.987226300213
2026-05-01,Shirts,East,46706.11069325318,1369.4106954785934,0.2527676609486379,0.2438241367387367,11388.077120206335
2026-05-01,Jeans,North,88992.44413392509,3083.9361092165523,0.15666371271405324,0.2349212025877156,20906.21199716178
2026-05-01,Jeans,South,78546.54411682476,3093.9611784448257,0.12234169198637823,0.23131742607831296,18169.18441245056
2026-05-01,Jeans,West,92798.63972154484,2429.5973607724172,0.17298873438567297,0.13237924276304375,12284.613655778618
2026-05-01,Jeans,East,65777.71108837434,2467.822918426365,0.09774299557287378,0.19046116995193701,12528.099810652278
2026-05-01,Dresses,North,74240.46984095793,2135.3069423929082,0.12452136212275225,0.25306219752447295,18787.456443202173
2026-05-01,Dresses,South,66909.05020051045,2118.550603531094,0.1849465162986409,0.2456421389168772,16435.682204150096
2026-05-01,Dresses,West,78133.68600268861,1997.4640770658323,0.08682523434744341,0.30156361599808157,23562.27688222947
2026-05-01,Dresses,East,49829.7389311114,1441.0051257907542,0.10800177601961766,0.21301276822801837,10614.370629795498
2026-05-01,Jackets,North,59847.650292399325,2037.22393020679,0.05042022854967168,0.30850665815796313,18463.398590314562
2026-05-01,Jackets,South,51087.58289487741,1304.7589928169878,0.15311200479563725,0.21776626893336004,11125.152315841198
2026-05-01,Jackets,West,58948.447806105905,2232.672524969354,0.04,0.28319902312362394,16694.142833343125
2026-05-01,Jackets,East,43487.07661655118,1320.338824832714,0.20475666465465414,0.20233679839035154,8799.035853948888
2026-05-01,Activewear,North,65432.617376809554,1870.3555575879718,0.15109484152337607,0.25095263665286527,16420.487853808445
2026-05-01,Activewear,South,56991.05848680052,1590.809539660722,0.12549306655840212,0.23894884544836542,13617.947626301251
2026-05-01,Activewear,West,68326.55481341462,1694.9188234024373,0.0927903840682063,0.22811351550312825,15586.210620705198
2026-05-01,Activewear,East,48039.78887333465,1275.3079109849093,0.19717098560317847,0.2115008290023976,10160.455171810434
2026-06-01,T-Shirts,North,76194.81840249163,3096.7152879264536,0.12637547443834796,0.24932613401571105,18997.359504322394
2026-06-01,T-Shirts,South,62207.89733800804,1981.1608402984434,0.19315797536915952,0.21254824412165665,13222.179349693888
2026-06-01,T-Shirts,West,81226.04828448675,1987.774692484782,0.1832172647966845,0.2220397321197383,18035.410002232366
2026-06-01,T-Shirts,East,55152.358231087215,1922.834620796477,0.19574191058298224,0.17759020148503246,9794.518410633467
2026-06-01,Shirts,North,70062.65875219791,2165.717439967078,0.09895381879194678,0.2581659317423886,18087.79157711019
2026-06-01,Shirts,South,61103.26863376734,2017.2010585890978,0.12694337904408778,0.21721098203906591,13272.300985737456
2026-06-01,Shirts,West,73953.24409671772,2212.7753071784537,0.2116886807242922,0.20556501834136848,15202.199979145478
2026-06-01,Shirts,East,51994.13177257408,1415.151651868945,0.12275844007080762,0.25004958188184045,13001.110910041465
2026-06-01,Jeans,North,84210.67891965694,3120.770115215217,0.04,0.2603066923331141,21920.603288701797
2026-06-01,Jeans,South,86417.77674971122,2751.1264067671846,0.1578619417452339,0.3067606618290776,26509.574389538888
2026-06-01,Jeans,West,95043.18954730834,2467.675849442874,0.09723986764468895,0.2333126239947772,22174.77594611549
2026-06-01,Jeans,East,66704.39957169394,1748.3392211281002,0.10093161193939591,0.22670221558845252,15122.03517240044
2026-06-01,Dresses,North,77115.16439755376,2049.7616746834206,0.08710021262835796,0.20890044444046904,16109.392115748815
2026-06-01,Dresses,South,69245.54379469989,1739.7966316188526,0.11686849289880052,0.1943843491810368,13460.24996421972
2026-06-01,Dresses,West,88122.41416488453,2615.1697657851564,0.1264973261344239,0.21165529990396992,18651.57599833048
2026-06-01,Dresses,East,59224.0641784082,1653.2855488381813,0.11081390817075056,0.2914107319621237,17258.527892001723
2026-06-01,Jackets,North,63474.37600315297,2176.1287849239434,0.0652774909757185,0.2798428566844255,17762.85070698367
2026-06-01,Jackets,South,58981.82132079677,1665.0955965386404,0.1098705146953562,0.2963808925173543,17481.08484535686
2026-06-01,Jackets,West,67170.876785382,2502.3436024282137,0.16837481538049986,0.26545888584379723,17831.10611259849
2026-06-01,Jackets,East,48876.877657525234,1645.5913598727163,0.11493511005520567,0.23564501526720813,11517.592581820998
2026-06-01,Activewear,North,68107.2786330765,2133.297605755673,0.14906195795170574,0.2120751776904039,14443.863218119546
2026-06-01,Activewear,South,63207.545014240684,1584.804581406601,0.13108987555027413,0.2935462629969441,18554.338632141476
2026-06-01,Activewear,West,75924.9194909631,1820.1310217479854,0.15035673083123802,0.2775808161115971,21075.301115508842
2026-06-01,Activewear,East,57991.17081315781,2148.8407968012307,0.12157850807479531,0.28194807202261685,16350.498805104095
